,zone_idx,day_of_week,dayflag,accessibility_score,minutes
105,28,2.0,False,0.0006462187209806,2.2888888888888888
106,28,2.0,True,0.0006462187209806,4.35
107,28,3.0,False,0.0006462187209806,2.657777777777778
108,28,3.0,True,0.0006462187209806,2.9845238095238096
109,28,4.0,False,0.0006462187209806,2.403921568627451
110,28,4.0,True,0.0006462187209806,1.791111111111111
111,28,5.0,False,0.0006462187209806001,3.708974358974359
112,28,5.0,True,0.0006462187209806,3.8468750000000003
113,28,6.0,False,0.0006462187209806,1.9333333333333333
114,28,6.0,True,0.0006462187209806,2.0122807017543862
115,29,0.0,False,0.0011474429290204,3.3733333333333335
116,29,0.0,True,0.0011474429290204,3.6750000000000003
117,29,1.0,False,0.0011474429290204,6.863636363636363
118,29,1.0,True,0.0011474429290204,3.1705882352941175
119,29,2.0,False,0.0011474429290204,5.365277777777777
120,29,2.0,True,0.0011474429290204,2.851923076923077
121,29,3.0,False,0.0011474429290204,3.5069444444444446
122,29,3.0,True,0.0011474429290204,2.325
123,29,4.0,False,0.0011474429290204,2.9729166666666664
124,29,4.0,True,0.0011474429290204,3.4644444444444447
125,29,5.0,False,0.0011474429290204,2.333333333333333
126,29,5.0,True,0.0011474429290204,3.4478260869565216
127,29,6.0,False,0.0011474429290204,2.454901960784314
128,29,6.0,True,0.0011474429290204,3.9200000000000004
129,30,0.0,False,0.0009682956699734998,2.95
130,30,0.0,True,0.0009682956699735,2.683333333333333
131,30,1.0,False,0.0009682956699735,8.666666666666666
132,30,1.0,True,0.0009682956699735,3.2875
133,30,2.0,False,0.0009682956699735,4.383333333333333
134,30,2.0,True,0.0009682956699735,2.6166666666666667
135,30,3.0,False,0.0009682956699735,4.916666666666667
136,30,3.0,True,0.0009682956699735,3.5833333333333335
137,30,4.0,False,0.0009682956699735,1.2333333333333334
138,30,4.0,True,0.0009682956699735,1.6
139,30,5.0,False,0.0009682956699735,1.2833333333333334
140,30,5.0,True,0.0009682956699734998,2.5533333333333332
141,30,6.0,False,0.0009682956699735,3.0
142,30,6.0,True,0.0009682956699735,2.0500000000000003
143,31,0.0,False,0.0005012242080398,2.419791666666667
144,31,0.0,True,0.0005012242080398,3.6660000000000004
145,31,1.0,False,0.0005012242080398,2.5966666666666667
146,31,1.0,True,0.0005012242080398,1.475
147,31,2.0,False,0.0005012242080398,2.5928571428571425
148,31,2.0,True,0.0005012242080398,2.400980392156863
149,31,3.0,False,0.0005012242080398,4.492424242424242
150,31,3.0,True,0.0005012242080398,2.3531746031746033
151,31,4.0,False,0.0005012242080398,2.1533333333333333
152,31,4.0,True,0.0005012242080398,2.3142857142857145
153,31,5.0,False,0.0005012242080398,2.035
154,31,5.0,True,0.0005012242080398,2.074242424242424
155,31,6.0,False,0.0005012242080398,4.144444444444444
156,31,6.0,True,0.0005012242080398,2.5483333333333333
157,32,0.0,False,0.0005012242080398,3.037179487179487
158,32,0.0,True,0.0005012242080398,2.602
159,32,1.0,False,0.0005012242080398,2.56
160,32,1.0,True,0.0005012242080398,3.1833333333333336
161,32,2.0,False,0.0005012242080398,2.663333333333333
162,32,2.0,True,0.0005012242080398,3.8462962962962965
163,32,3.0,False,0.0005012242080398,2.0393939393939395
164,32,3.0,True,0.0005012242080398,4.575
165,32,4.0,False,0.0005012242080398,3.1904761904761902
166,32,4.0,True,0.0005012242080398,3.27008547008547
167,32,5.0,False,0.0005012242080398,2.812222222222222
168,32,5.0,True,0.0005012242080398,4.656521739130435
169,32,6.0,False,0.0005012242080398,5.485
170,32,6.0,True,0.0005012242080398,3.5526666666666666
171,33,0.0,False,0.0005012242080398,4.504166666666666
172,33,0.0,True,0.0005012242080398,3.2984848484848484
173,33,1.0,False,0.0005012242080398,2.5314814814814817
174,33,1.0,True,0.0005012242080398,2.8222222222222224
175,33,2.0,False,0.0005012242080398,3.547222222222222
176,33,2.0,True,0.0005012242080398,4.020175438596492
177,33,3.0,False,0.0005012242080398,4.142592592592592
178,33,3.0,True,0.0005012242080398,3.88
179,33,4.0,False,0.0005012242080398,3.646428571428572
180,33,4.0,True,0.0005012242080398,4.595833333333333
181,33,5.0,False,0.0005012242080398,6.613725490196079
182,33,5.0,True,0.0005012242080398,6.647222222222222
183,33,6.0,False,0.0005012242080398,5.972727272727273
184,33,6.0,True,0.0005012242080398,4.042028985507247
185,34,0.0,False,0.0005012242080398,4.718181818181818
186,34,0.0,True,0.0005012242080398,3.846794871794872
187,34,1.0,False,0.0005012242080398,5.553921568627452
188,34,1.0,True,0.0005012242080398,4.32156862745098
189,34,2.0,False,0.0005012242080398,3.163333333333333
190,34,2.0,True,0.0005012242080398,5.4446666666666665
191,34,3.0,False,0.0005012242080398,8.186111111111112
192,34,3.0,True,0.0005012242080398,6.735185185185185
193,34,4.0,False,0.0005012242080398,4.18076923076923
194,34,4.0,True,0.0005012242080398,3.5991666666666666
195,34,5.0,False,0.0005012242080398,4.227083333333334
196,34,5.0,True,0.0005012242080398,4.820833333333334
197,34,6.0,False,0.0005012242080398,4.605952380952381
198,34,6.0,True,0.0005012242080398,3.7539999999999996
199,35,0.0,False,0.0005012242080398,4.604166666666667
200,35,0.0,True,0.0005012242080398,6.531372549019608
201,35,1.0,False,0.0005012242080398,6.2287878787878785
202,35,1.0,True,0.0005012242080398,5.779166666666666
203,35,2.0,False,0.0005012242080398,4.676923076923076
204,35,2.0,True,0.0005012242080398,4.774444444444444
205,35,3.0,False,0.0005012242080398,5.8238095238095235
206,35,3.0,True,0.0005012242080398,5.85
207,35,4.0,False,0.0005012242080398,8.397619047619047
208,35,4.0,True,0.0005012242080398,5.117592592592592
209,35,5.0,False,0.0005012242080398,6.099019607843138
210,35,5.0,True,0.0005012242080398,5.335897435897436
211,35,6.0,False,0.0005012242080398,6.198148148148148
212,35,6.0,True,0.0005012242080398,4.6537037037037035
213,36,0.0,False,0.0001998001998001,6.9375
214,36,0.0,True,0.0001998001998001,3.6333333333333333
215,36,1.0,False,0.0001998001998001,4.15
216,36,1.0,True,0.0001998001998001,4.178571428571429
217,36,2.0,True,0.00019980019980009997,7.211111111111111
218,36,3.0,True,0.0001998001998001,5.1
219,36,4.0,False,0.0001998001998001,4.383333333333334
220,36,4.0,True,0.00019980019980009997,6.358333333333333
221,36,5.0,True,0.0001998001998001,10.042592592592591
222,36,6.0,False,0.0001998001998001,6.141666666666667
223,36,6.0,True,0.0001998001998001,8.356666666666666
224,37,0.0,True,0.00019980019980009997,18.222222222222225
225,37,1.0,True,0.0001998001998001,8.53
226,37,2.0,True,0.0001998001998001,5.916666666666666
227,37,3.0,False,0.0001998001998001,4.733333333333333
228,37,3.0,True,0.0001998001998001,6.623809523809524
229,37,4.0,False,0.00019980019980009997,3.733333333333333
230,37,4.0,True,0.0001998001998001,8.602941176470589
231,37,5.0,False,0.0001998001998001,7.95
232,37,5.0,True,0.0001998001998001,5.7877777777777775
233,37,6.0,False,0.00019980019980009997,7.152777777777778
234,37,6.0,True,0.0001998001998001,4.675
235,38,0.0,False,0.0001998001998001,5.35
236,38,0.0,True,0.0001998001998001,4.916666666666667
237,38,1.0,True,0.0001998001998001,4.066666666666666
238,38,2.0,False,0.0001998001998001,5.433333333333334
239,38,2.0,True,0.0001998001998001,4.908333333333333
240,38,3.0,True,0.0001998001998001,7.366666666666666
241,38,4.0,True,0.0001998001998001,8.533333333333333
242,38,5.0,True,0.0001998001998001,22.0
243,47,0.0,False,0.0006462187209806,3.0166666666666666
244,47,0.0,True,0.0006462187209806,4.391666666666667
245,47,1.0,False,0.0006462187209806,3.305555555555556
246,47,1.0,True,0.0006462187209806,4.916666666666666
247,47,2.0,False,0.0006462187209806,2.9166666666666665
248,47,2.0,True,0.0006462187209806001,4.815384615384615
249,47,3.0,False,0.0006462187209806,2.5458333333333334
250,47,3.0,True,0.0006462187209806,3.6500000000000004
251,47,4.0,False,0.0006462187209806,5.338888888888889
252,47,4.0,True,0.0006462187209806,13.86
253,47,5.0,False,0.0006462187209806,5.495833333333334
254,47,5.0,True,0.0006462187209806,11.260606060606062
255,47,6.0,False,0.0006462187209806,3.8566666666666665
256,47,6.0,True,0.0006462187209806,4.179166666666666
257,48,0.0,False,0.0006462187209806,2.223809523809524
258,48,0.0,True,0.0006462187209806,2.460493827160494
259,48,1.0,False,0.0006462187209806,2.0674242424242424
260,48,1.0,True,0.0006462187209806,2.606818181818182
261,48,2.0,False,0.0006462187209806,3.4521739130434783
262,48,2.0,True,0.0006462187209806,2.702252252252252
263,48,3.0,False,0.0006462187209806,3.0941666666666667
264,48,3.0,True,0.0006462187209806,3.1978494623655918
265,48,4.0,False,0.0006462187209806,2.2108695652173913
266,48,4.0,True,0.0006462187209806,2.8265432098765433
267,48,5.0,False,0.0006462187209806,3.2196969696969693
268,48,5.0,True,0.0006462187209806001,2.7506410256410256
269,48,6.0,False,0.0006462187209806,2.6511494252873566
270,48,6.0,True,0.0006462187209806,3.5388888888888888
271,49,0.0,False,0.0008026153428135,3.4760416666666667
272,49,0.0,True,0.0008026153428135,3.0333333333333337
273,49,1.0,False,0.0008026153428135,2.7685185185185186
274,49,1.0,True,0.0008026153428135,3.261111111111111
275,49,2.0,False,0.0008026153428135,4.097101449275362
276,49,2.0,True,0.0008026153428135,3.8304761904761904
277,49,3.0,False,0.0008026153428135,3.0309523809523813
278,49,3.0,True,0.0008026153428135,2.996551724137931
279,49,4.0,False,0.0008026153428134999,2.2916666666666665
280,49,4.0,True,0.0008026153428135,2.93
281,49,5.0,False,0.0008026153428135,3.8983333333333334
282,49,5.0,True,0.0008026153428135,3.1947916666666667
283,49,6.0,False,0.0008026153428135,2.6
284,49,6.0,True,0.0008026153428135,3.4233333333333333
285,50,1.0,False,0.0005012242080398,4.116666666666667
286,50,1.0,True,0.0005012242080398,3.2291666666666665
287,50,2.0,False,0.0005012242080398,4.05
288,50,2.0,True,0.0005012242080398,4.308333333333334
289,50,3.0,True,0.0005012242080398,6.45
290,50,4.0,False,0.0005012242080398,6.019444444444445
291,50,4.0,True,0.0005012242080398,2.6777777777777776
292,50,5.0,False,0.0005012242080398,4.830555555555556
293,50,5.0,True,0.0005012242080398,4.339583333333334
294,50,6.0,True,0.0005012242080398,5.127777777777777
295,51,0.0,False,0.0005012242080398,3.892063492063492
296,51,0.0,True,0.0005012242080398,2.8916666666666666
297,51,1.0,False,0.0005012242080398,2.890625
298,51,1.0,True,0.0005012242080398,7.177777777777777
299,51,2.0,False,0.0005012242080398,2.927083333333333
300,51,2.0,True,0.0005012242080398,4.3803921568627455
301,51,3.0,False,0.0005012242080398,2.965277777777778
302,51,3.0,True,0.0005012242080398,2.871111111111111
303,51,4.0,False,0.0005012242080398,2.9141666666666666
304,51,4.0,True,0.0005012242080398,4.481944444444444
305,51,5.0,False,0.0005012242080398,3.7135416666666665
306,51,5.0,True,0.0005012242080398,2.7357142857142853
307,51,6.0,False,0.0005012242080398,2.9229166666666666
308,51,6.0,True,0.0005012242080398,3.3027777777777776
309,52,0.0,False,0.0005012242080398,2.666666666666667
310,52,0.0,True,0.0005012242080398,2.9766666666666666
311,52,1.0,False,0.0005012242080398,6.564814814814815
312,52,1.0,True,0.0005012242080398,2.45
313,52,2.0,False,0.0005012242080398,6.43
314,52,2.0,True,0.0005012242080398,3.6133333333333337
315,52,3.0,False,0.0005012242080398,11.761111111111111
316,52,3.0,True,0.0005012242080398,3.95
317,52,4.0,False,0.0005012242080398,2.779166666666667
318,52,4.0,True,0.0005012242080398,3.606481481481482
319,52,5.0,False,0.0005012242080398,4.09
320,52,5.0,True,0.0005012242080398,4.335833333333333
321,52,6.0,False,0.0005012242080398,4.045833333333333
322,52,6.0,True,0.0005012242080398,1.6805555555555556
323,53,0.0,False,0.0005012242080398,4.029166666666667
324,53,0.0,True,0.0005012242080398,1.5966666666666665
325,53,1.0,False,0.0005012242080398,3.433333333333333
326,53,1.0,True,0.0005012242080398,2.755555555555556
327,53,2.0,False,0.0005012242080398,1.9833333333333334
328,53,2.0,True,0.0005012242080398,2.6166666666666667
329,53,3.0,False,0.0005012242080398,2.466666666666667
330,53,3.0,True,0.0005012242080398,2.9322916666666665
331,53,4.0,False,0.0005012242080398,2.029166666666667
332,53,4.0,True,0.0005012242080398,2.375
333,53,5.0,False,0.0005012242080398,2.475925925925926
334,53,5.0,True,0.0005012242080398,2.585
335,53,6.0,False,0.0005012242080398,1.511111111111111
336,53,6.0,True,0.0005012242080398,3.645238095238095
337,54,0.0,False,0.00015639662183290003,3.35
338,54,0.0,True,0.0001563966218329,3.9522222222222223
339,54,1.0,False,0.0001563966218329,3.6636363636363636
340,54,1.0,True,0.0001563966218329,2.072222222222222
341,54,2.0,False,0.0001563966218329,2.9796296296296294
342,54,2.0,True,0.0001563966218329,4.498333333333333
